ID,Time,Temperature,Precipitation,WindVelocity,WindDirection
189,2019-09-19 13:00,26.1,,3.3,50
189,2019-09-19 14:00,26.2,,4.3,70
189,2019-09-19 15:00,25.5,,5.3,50
189,2019-09-19 16:00,24.9,,6,70
189,2019-09-19 17:00,24,,5.8,70
189,2019-09-19 18:00,23.1,,4.6,70
189,2019-09-19 19:00,22,,2.5,50
189,2019-09-19 20:00,21.7,,2.7,50
189,2019-09-19 21:00,21.6,,4.1,70
189,2019-09-19 22:00,21.4,,3.5,50
189,2019-09-19 23:00,21.4,,2.2,20
189,2019-09-20 0:00,21.2,,2.1,50
189,2019-09-20 1:00,21,,2,50
189,2019-09-20 2:00,21.1,,2.8,20
189,2019-09-20 3:00,21.1,,2.6,50
189,2019-09-20 4:00,20.9,,3,20
189,2019-09-20 5:00,20.8,,3.2,20
189,2019-09-20 6:00,20.8,,3.1,50
189,2019-09-20 7:00,21,,3.3,20
189,2019-09-20 8:00,22,,3.8,20
189,2019-09-20 9:00,23.1,,3.7,50
189,2019-09-20 10:00,23.8,,4.2,50
189,2019-09-20 11:00,25.1,,4,50
189,2019-09-20 12:00,25.5,,4.7,70
189,2019-09-20 13:00,25.9,,5.5,70
189,2019-09-20 14:00,25.7,,4.8,50
189,2019-09-20 15:00,25.4,,4.5,50
189,2019-09-20 16:00,25.2,,4.3,50
189,2019-09-20 17:00,24.1,,4.5,50
189,2019-09-20 18:00,23.7,,4.7,50
189,2019-09-20 19:00,23.3,0,4.2,70
189,2019-09-20 20:00,21.3,0.2,3.4,50
189,2019-09-20 21:00,21.3,0,3.7,70
189,2019-09-20 22:00,21.7,,3,50
189,2019-09-20 23:00,20.5,0.3,4,50
189,2019-09-21 0:00,20.3,0.2,4.7,50
189,2019-09-21 1:00,20.4,,4.8,50
189,2019-09-21 2:00,20.5,0,4.5,50
189,2019-09-21 3:00,20.6,0,4.8,50
189,2019-09-21 4:00,20.5,0,4.7,50
189,2019-09-21 5:00,20.5,0,5.4,50
189,2019-09-21 6:00,20.9,,5,50
189,2019-09-21 7:00,20.9,,6.1,50
189,2019-09-21 8:00,20.4,0,6.1,50
189,2019-09-21 9:00,19.8,0.1,6.1,50
189,2019-09-21 10:00,20.1,0.7,6,50
189,2019-09-21 11:00,19.2,3.5,7.2,50
189,2019-09-21 12:00,19,6.2,5.9,50
189,2019-09-21 13:00,20.2,1,5.2,20
189,2019-09-21 14:00,21.1,0.9,5.4,50
189,2019-09-21 15:00,20.7,2,5.2,50
189,2019-09-21 16:00,21,1.4,5.6,50
189,2019-09-21 17:00,20.8,1.3,5.9,50
189,2019-09-21 18:00,21,1.7,4.4,50
189,2019-09-21 19:00,21.1,2.1,4.6,50
189,2019-09-21 20:00,21.4,6,4.6,50
189,2019-09-21 21:00,21.8,3.7,4.2,50
189,2019-09-21 22:00,22,10,4,50
189,2019-09-21 23:00,21.9,7.2,5.7,50
189,2019-09-22 0:00,21.5,10,5.4,50
192,2019-09-16 1:00,23.1,,0.4,0
192,2019-09-16 2:00,23.2,,0.9,20
192,2019-09-16 3:00,22.3,,1.1,20
192,2019-09-16 4:00,21.8,,1.3,20
192,2019-09-16 5:00,21.5,,0.7,20
192,2019-09-16 6:00,20.7,,0.8,70
192,2019-09-16 7:00,20.7,,0.9,360
192,2019-09-16 8:00,21.7,,0.9,50
192,2019-09-16 9:00,23.2,,1.7,20
192,2019-09-16 10:00,24.5,,2,70
192,2019-09-16 11:00,26.2,,2,340
192,2019-09-16 12:00,27,,1.5,110
192,2019-09-16 13:00,27.9,,1.9,110
192,2019-09-16 14:00,28.8,,1.9,110
192,2019-09-16 15:00,28.1,,2.8,110
192,2019-09-16 16:00,28.3,,1.8,90
192,2019-09-16 17:00,28.2,,1.6,70
192,2019-09-16 18:00,26.5,,0.8,360
192,2019-09-16 19:00,23.3,,0.1,0
192,2019-09-16 20:00,21.7,,0.2,0
192,2019-09-16 21:00,21.7,,1,70
192,2019-09-16 22:00,21.3,,1.3,20
192,2019-09-16 23:00,20.2,,0.9,360
192,2019-09-17 0:00,18.6,,0.7,50
192,2019-09-17 1:00,17.7,,0.2,0
192,2019-09-17 2:00,17.5,,0.6,20
192,2019-09-17 3:00,15.7,,0.3,0
192,2019-09-17 4:00,15.4,,0.7,20
192,2019-09-17 5:00,14.5,,0,0
192,2019-09-17 6:00,14.1,,0,0
192,2019-09-17 7:00,15.6,,0.1,0
192,2019-09-17 8:00,21.1,,1.1,360
192,2019-09-17 9:00,22.6,,2.4,20
192,2019-09-17 10:00,24.1,,2.3,20
192,2019-09-17 11:00,25.1,,2.5,360
192,2019-09-17 12:00,26,,2.1,50
192,2019-09-17 13:00,27,,2.2,90
192,2019-09-17 14:00,27.2,,2.2,360
192,2019-09-17 15:00,27.7,,2.7,360
192,2019-09-17 16:00,28.1,,1.6,20
192,2019-09-17 17:00,27.3,,1.9,50
192,2019-09-17 18:00,25.8,,1,340
192,2019-09-17 19:00,22.1,,0.6,50
192,2019-09-17 20:00,19.9,,0,0
192,2019-09-17 21:00,18.5,,0.2,0
192,2019-09-17 22:00,17.7,,0.1,0
192,2019-09-17 23:00,18.3,,0.8,340
192,2019-09-18 0:00,16,,0,0
192,2019-09-18 1:00,15.6,,0.7,70
192,2019-09-18 2:00,15.1,,0,0
192,2019-09-18 3:00,14.6,,0.6,90
192,2019-09-18 4:00,15.2,,0.7,70
192,2019-09-18 5:00,16.1,,0.1,0
192,2019-09-18 6:00,15.8,,0,0
192,2019-09-18 7:00,16.2,,0,0
192,2019-09-18 8:00,18,,0.2,0
192,2019-09-18 9:00,20,,1,290
192,2019-09-18 10:00,21.7,,1.3,270
192,2019-09-18 11:00,24.3,,0.7,270
192,2019-09-18 12:00,27.2,,0.8,250
192,2019-09-18 13:00,29.1,,2.1,320
192,2019-09-18 14:00,29.7,,2,340
192,2019-09-18 15:00,30.2,,1.9,340
192,2019-09-18 16:00,29.7,,2.1,320
192,2019-09-18 17:00,29.2,,2.2,340
192,2019-09-18 18:00,27.2,,1.4,360
192,2019-09-18 19:00,20.9,,0.1,0
192,2019-09-18 20:00,19.4,,0.2,0
192,2019-09-18 21:00,17.6,,0.1,0
192,2019-09-18 22:00,16.8,,0.8,50
192,2019-09-18 23:00,16.2,,0.1,0
192,2019-09-19 0:00,16,,0.1,0
192,2019-09-19 1:00,15.6,,0,0
192,2019-09-19 2:00,15.2,,0.1,0
192,2019-09-19 3:00,14.6,,0.2,0
192,2019-09-19 4:00,14.3,,0,0
192,2019-09-19 5:00,14.1,,0.1,0
192,2019-09-19 6:00,15.1,,0.2,0
192,2019-09-19 7:00,15.6,,0.4,0
192,2019-09-19 8:00,19,,0.2,0
192,2019-09-19 9:00,21.7,,1.5,50
192,2019-09-19 10:00,23.2,,2.5,70
192,2019-09-19 11:00,23.2,,2.3,90
192,2019-09-19 12:00,23.6,,2,70
192,2019-09-19 13:00,24.1,,1.5,360
192,2019-09-19 14:00,24.7,,1.5,50
192,2019-09-19 15:00,25.5,,1.4,50
192,2019-09-19 16:00,25.8,,1.9,70
192,2019-09-19 17:00,25.3,,1.5,50
192,2019-09-19 18:00,23.7,,1,20
192,2019-09-19 19:00,20,,0.5,20
192,2019-09-19 20:00,17.7,,0.3,0
192,2019-09-19 21:00,16.6,,0.6,70
192,2019-09-19 22:00,16,,0,0
192,2019-09-19 23:00,15.3,,0.1,0
192,2019-09-20 0:00,14.3,,0,0
192,2019-09-20 1:00,14.6,,0.1,0
192,2019-09-20 2:00,14.1,,0.2,0
192,2019-09-20 3:00,13.8,,0.1,0
192,2019-09-20 4:00,13.4,,0,0
192,2019-09-20 5:00,13.8,,0,0
192,2019-09-20 6:00,14.1,,0.1,0
192,2019-09-20 7:00,14.6,,0,0
192,2019-09-20 8:00,16.2,,0.3,0
192,2019-09-20 9:00,19.2,,1,20
192,2019-09-20 10:00,21.7,,1.5,70
192,2019-09-20 11:00,23.3,,2.5,50
192,2019-09-20 12:00,24.2,,3,70
192,2019-09-20 13:00,23.5,,2.4,20
192,2019-09-20 14:00,24.3,,2.4,50
192,2019-09-20 15:00,24.4,,2.2,50
192,2019-09-20 16:00,24.2,,2.2,50
192,2019-09-20 17:00,23.7,,1.7,20
192,2019-09-20 18:00,22.5,,1.5,20
192,2019-09-20 19:00,21.9,,1.3,50
192,2019-09-20 20:00,21.3,,0.9,360
192,2019-09-20 21:00,18.5,,0.5,50
192,2019-09-20 22:00,17.7,,0.7,20
192,2019-09-20 23:00,17.1,,0.6,90
192,2019-09-21 0:00,16.9,,0,0
192,2019-09-21 1:00,18.1,,0.3,0
192,2019-09-21 2:00,18.7,0,0.2,0
192,2019-09-21 3:00,17.6,0.7,0.6,70
192,2019-09-21 4:00,18.2,0.1,0.4,0
192,2019-09-21 5:00,17.4,1.2,0.8,110
192,2019-09-21 6:00,17.6,0.9,0.5,360
192,2019-09-21 7:00,17.5,0.7,0.6,340
192,2019-09-21 8:00,18,0.3,0.5,360
192,2019-09-21 9:00,18.1,0.5,0.9,360
192,2019-09-21 10:00,18.4,0.4,1.5,20
192,2019-09-21 11:00,18.7,0,1.1,360
192,2019-09-21 12:00,19.1,0.6,1.1,360
192,2019-09-21 13:00,18.8,1.3,1.2,360
192,2019-09-21 14:00,18.3,7.3,1.6,50
192,2019-09-21 15:00,18.1,8.6,1,50
192,2019-09-21 16:00,17.7,8.6,1.6,20
192,2019-09-21 17:00,17.2,6,1,50
192,2019-09-21 18:00,17.2,4.2,2,360
192,2019-09-21 19:00,16.8,5.6,2,360
192,2019-09-21 20:00,16.7,7.6,1.3,360
192,2019-09-21 21:00,16.7,6.8,1.5,360
192,2019-09-21 22:00,16.9,3.7,1.3,360
192,2019-09-21 23:00,16.7,6.4,1.7,340
192,2019-09-22 0:00,16.8,3,1.9,360
201,2019-09-16 1:00,22.4,,1.8,20
201,2019-09-16 2:00,20.7,,1.4,50
201,2019-09-16 3:00,21.7,,1.9,50
201,2019-09-16 4:00,21.6,,1.4,50
201,2019-09-16 5:00,19.4,,0,0
201,2019-09-16 6:00,18.3,,0.1,0
201,2019-09-16 7:00,19,,0.3,0
201,2019-09-16 8:00,21,,0.2,0
201,2019-09-16 9:00,22.4,,2.7,70
201,2019-09-16 10:00,24.6,,2.4,70
201,2019-09-16 11:00,25.2,,2.7,50
201,2019-09-16 12:00,27.2,,3.2,70
201,2019-09-16 13:00,27.7,,3.8,70
201,2019-09-16 14:00,28.3,,3.2,70
201,2019-09-16 15:00,28.5,,2.4,50
201,2019-09-16 16:00,28.3,,2.1,50
201,2019-09-16 17:00,27.6,,1.5,20
201,2019-09-16 18:00,22.7,,2,360
201,2019-09-16 19:00,20.7,,1.8,340
201,2019-09-16 20:00,21.8,,1.9,320
201,2019-09-16 21:00,24.5,,3.6,340
201,2019-09-16 22:00,24.4,,3.9,360
201,2019-09-16 23:00,23.5,,2.2,360
201,2019-09-17 0:00,19,,0.3,0
201,2019-09-17 1:00,17.8,,0.6,360
201,2019-09-17 2:00,17.5,,0.5,50
201,2019-09-17 3:00,19,,1.6,90
201,2019-09-17 4:00,16,,0,0
201,2019-09-17 5:00,15.9,,1.1,70
201,2019-09-17 6:00,14.6,,0.1,0
201,2019-09-17 7:00,15.6,,0,0
201,2019-09-17 8:00,19.9,,0,0
201,2019-09-17 9:00,22.1,,1.6,110
201,2019-09-17 10:00,23.7,,2.2,90
201,2019-09-17 11:00,24,,1.7,110
201,2019-09-17 12:00,25.8,,1.3,70
201,2019-09-17 13:00,26.2,,1.7,50
201,2019-09-17 14:00,27,,1.3,70
201,2019-09-17 15:00,26.8,,1.9,230
201,2019-09-17 16:00,25.8,,1.9,340
201,2019-09-17 17:00,25.3,,1.4,340
201,2019-09-17 18:00,23.5,,1.4,320
201,2019-09-17 19:00,20.9,,0.1,0
201,2019-09-17 20:00,19.5,,0.2,0
201,2019-09-17 21:00,19.5,,0.2,0
201,2019-09-17 22:00,18.7,,0.6,340
201,2019-09-17 23:00,18.6,,1.3,290
201,2019-09-18 0:00,19.1,,0.4,0
201,2019-09-18 1:00,18.7,,0.5,180
201,2019-09-18 2:00,21.8,,3.7,340
201,2019-09-18 3:00,21.4,,3.3,340
201,2019-09-18 4:00,18.3,,1.1,360
201,2019-09-18 5:00,20.2,,2.2,320
201,2019-09-18 6:00,20,,2,290
201,2019-09-18 7:00,19.4,,0.8,270
201,2019-09-18 8:00,21.2,,1.6,340
201,2019-09-18 9:00,21.8,,3.1,250
201,2019-09-18 10:00,22.5,,1.8,320
201,2019-09-18 11:00,21.6,,2.7,320
201,2019-09-18 12:00,22.2,,4.2,250
201,2019-09-18 13:00,22.2,,2.5,290
201,2019-09-18 14:00,21.9,,2.5,320
201,2019-09-18 15:00,22.2,,2,230
201,2019-09-18 16:00,21.6,,3.1,340
201,2019-09-18 17:00,21.4,,2.2,320
201,2019-09-18 18:00,19.7,,2,290
201,2019-09-18 19:00,18.5,,3,340
201,2019-09-18 20:00,18.1,,3.1,340
201,2019-09-18 21:00,17.5,,3.7,340
201,2019-09-18 22:00,17,,2.9,360
201,2019-09-18 23:00,17.6,,5.6,20
201,2019-09-19 0:00,17.3,,4.9,360
201,2019-09-19 1:00,17.2,,6.4,360
201,2019-09-19 2:00,14.1,,1.5,290
201,2019-09-19 3:00,10.9,,0.7,270
201,2019-09-19 4:00,10.1,,0.5,290
201,2019-09-19 5:00,10.3,,0.3,0
201,2019-09-19 6:00,10,,0,0
201,2019-09-19 7:00,12,,0.7,90
201,2019-09-19 8:00,15.7,,1.2,110
201,2019-09-19 9:00,17.5,,2.8,90
201,2019-09-19 10:00,19.6,,2.5,90
201,2019-09-19 11:00,21.9,,1.4,110
201,2019-09-19 12:00,22.2,,1.5,50
201,2019-09-19 13:00,23.7,,1.9,200
201,2019-09-19 14:00,23.8,,1.7,20
201,2019-09-19 15:00,23.8,,1.8,70
201,2019-09-19 16:00,22.9,,2.2,320
201,2019-09-19 17:00,22,,1.2,320
201,2019-09-19 18:00,21,,2.3,340
201,2019-09-19 19:00,20.4,,2.9,340
201,2019-09-19 20:00,20.4,,1.9,340
201,2019-09-19 21:00,19.7,,2.1,320
201,2019-09-19 22:00,18.4,,1.4,320
201,2019-09-19 23:00,17.6,,1.4,320
201,2019-09-20 0:00,14.8,,0.5,110
201,2019-09-20 1:00,13.3,,0.1,0
201,2019-09-20 2:00,13.4,,0.2,0
201,2019-09-20 3:00,17,,1.6,20
201,2019-09-20 4:00,14.7,,0.6,200
201,2019-09-20 5:00,14.8,,1.7,110
201,2019-09-20 6:00,13.8,,1.2,360
201,2019-09-20 7:00,14.5,,1,110
201,2019-09-20 8:00,16,,1.5,110
201,2019-09-20 9:00,17.2,,1.6,110
201,2019-09-20 10:00,18.5,,1.9,90
201,2019-09-20 11:00,19,,2.3,70
201,2019-09-20 12:00,20.2,,2.1,70
201,2019-09-20 13:00,20.7,,2.5,70
201,2019-09-20 14:00,21.6,,2.7,70
201,2019-09-20 15:00,21.9,,2.6,50
201,2019-09-20 16:00,21.3,,2,50
201,2019-09-20 17:00,20.9,,2.4,20
201,2019-09-20 18:00,20.6,,2.1,20
201,2019-09-20 19:00,20.1,,1.9,360
201,2019-09-20 20:00,17.8,,0.4,0
201,2019-09-20 21:00,17.8,,1.3,360
201,2019-09-20 22:00,17.3,,1,20
201,2019-09-20 23:00,17.9,,1.4,20
201,2019-09-21 0:00,17.9,,1.6,360
201,2019-09-21 1:00,18.9,,1.7,50
201,2019-09-21 2:00,17,,0.8,70
201,2019-09-21 3:00,16.8,,0.5,90
201,2019-09-21 4:00,16.7,,0.8,140
201,2019-09-21 5:00,17.6,,1.6,110
201,2019-09-21 6:00,16.5,,0.4,0
201,2019-09-21 7:00,17.9,,1.7,70
201,2019-09-21 8:00,18.3,,2.4,50
201,2019-09-21 9:00,18.8,,2.3,70
201,2019-09-21 10:00,19.3,,2.1,70
201,2019-09-21 11:00,19.6,,1.4,110
201,2019-09-21 12:00,19.7,,1.8,110
201,2019-09-21 13:00,20.3,,2.1,70
201,2019-09-21 14:00,20.2,,2,70
201,2019-09-21 15:00,21.1,,2,110
201,2019-09-21 16:00,21.1,,0.6,50
201,2019-09-21 17:00,19.6,,1.2,360
201,2019-09-21 18:00,18.7,,1.1,360
201,2019-09-21 19:00,17.6,,0.8,360
201,2019-09-21 20:00,17.2,,0,0
201,2019-09-21 21:00,17.8,,1.8,360
201,2019-09-21 22:00,17.4,,1.1,340
201,2019-09-21 23:00,16.8,,0.6,20
201,2019-09-22 0:00,16.5,,0.2,0
202,2019-09-16 1:00,20.5,,1,270
202,2019-09-16 2:00,20.2,,0.5,160
202,2019-09-16 3:00,20,,0.2,0
202,2019-09-16 4:00,19.9,,0,0
202,2019-09-16 5:00,19.7,,0.3,0
202,2019-09-16 6:00,19.3,,0.6,250
202,2019-09-16 7:00,19.5,,0.4,0
202,2019-09-16 8:00,20.3,,0.9,180
202,2019-09-16 9:00,21.5,,1.2,270
202,2019-09-16 10:00,23.9,,1.1,250
202,2019-09-16 11:00,25.6,,2.3,320
202,2019-09-16 12:00,27.5,,1.6,250
202,2019-09-16 13:00,27.4,,2.7,140
202,2019-09-16 14:00,28.8,,2.1,160
202,2019-09-16 15:00,29.1,,2.3,320
202,2019-09-16 16:00,29,,2.9,20
202,2019-09-16 17:00,28.5,,2.2,50
202,2019-09-16 18:00,27.3,,2.1,20
202,2019-09-16 19:00,23.8,,1.2,270
202,2019-09-16 20:00,22.1,,0.9,270
202,2019-09-16 21:00,20.5,,1.2,270
202,2019-09-16 22:00,19,,0.6,250
202,2019-09-16 23:00,17.7,,0.2,0
202,2019-09-17 0:00,16.3,,0.2,0
202,2019-09-17 1:00,15.9,,0.2,0
202,2019-09-17 2:00,15.7,,0.3,0
202,2019-09-17 3:00,14.8,,0.5,290
202,2019-09-17 4:00,14.3,,0.6,200
202,2019-09-17 5:00,13.7,,0,0
202,2019-09-17 6:00,13.2,,0.2,0
202,2019-09-17 7:00,14.2,,0.6,110
202,2019-09-17 8:00,16.7,,0.6,250
202,2019-09-17 9:00,18.9,,1,270
202,2019-09-17 10:00,21.6,,0.8,340
202,2019-09-17 11:00,24.8,,2.3,230
202,2019-09-17 12:00,25.8,,1.4,230
202,2019-09-17 13:00,26.7,,2.1,250
202,2019-09-17 14:00,27,,2.2,200
202,2019-09-17 15:00,27.5,,1.9,250
202,2019-09-17 16:00,27.8,,1.3,250
202,2019-09-17 17:00,26.5,,1.8,320
202,2019-09-17 18:00,25.3,,2.2,340
202,2019-09-17 19:00,23.7,,1.2,340
202,2019-09-17 20:00,21.8,,0.7,180
202,2019-09-17 21:00,21.6,,1.1,50
202,2019-09-17 22:00,20.4,,0.5,250
202,2019-09-17 23:00,19.8,,0.4,0
202,2019-09-18 0:00,19.8,,0.7,340
202,2019-09-18 1:00,19.1,,0.8,110
202,2019-09-18 2:00,18.8,,0.2,0
202,2019-09-18 3:00,18.4,,0.6,160
202,2019-09-18 4:00,17.9,,1.4,140
202,2019-09-18 5:00,17.3,,1.1,160
202,2019-09-18 6:00,16.8,,0.3,0
202,2019-09-18 7:00,16.6,,0.6,90
202,2019-09-18 8:00,19.5,,0.4,0
202,2019-09-18 9:00,22.1,,0.5,200
202,2019-09-18 10:00,23.6,,3.2,320
202,2019-09-18 11:00,25.1,,3.2,290
202,2019-09-18 12:00,26,,3.6,320
202,2019-09-18 13:00,26.6,,3,320
202,2019-09-18 14:00,27.2,,3.2,320
202,2019-09-18 15:00,27.3,,2.9,320
202,2019-09-18 16:00,27,,3.3,290
202,2019-09-18 17:00,26,,3,290
202,2019-09-18 18:00,23.9,,2.8,320
202,2019-09-18 19:00,21.6,,2.5,340
202,2019-09-18 20:00,20.5,,2.7,320
202,2019-09-18 21:00,19.6,,2,340
202,2019-09-18 22:00,17.5,,1.2,70
202,2019-09-18 23:00,17,,1.1,20
202,2019-09-19 0:00,15,,0.7,230
202,2019-09-19 1:00,14.2,,0.6,250
202,2019-09-19 2:00,13.4,,0.1,0
202,2019-09-19 3:00,13,,1,110
202,2019-09-19 4:00,12.9,,0.9,360
202,2019-09-19 5:00,12.3,,0.5,160
202,2019-09-19 6:00,12.1,,0.6,270
202,2019-09-19 7:00,13,,0.4,0
202,2019-09-19 8:00,15.8,,0.5,110
202,2019-09-19 9:00,17.4,,0.8,360
202,2019-09-19 10:00,19.9,,1.5,250
202,2019-09-19 11:00,22,,1.4,200
202,2019-09-19 12:00,23.3,,1.7,250
202,2019-09-19 13:00,24.6,,1.6,290
202,2019-09-19 14:00,24.7,,1.4,320
202,2019-09-19 15:00,25.5,,2.7,290
202,2019-09-19 16:00,25.1,,2.1,320
202,2019-09-19 17:00,25.1,,2.5,290
202,2019-09-19 18:00,23.1,,1.4,270
202,2019-09-19 19:00,22.1,,1.8,320
202,2019-09-19 20:00,20.7,,1.7,320
202,2019-09-19 21:00,19.2,,1.8,340
202,2019-09-19 22:00,17.8,,0.7,50
202,2019-09-19 23:00,16.5,,0.4,0
202,2019-09-20 0:00,15.4,,0.4,0
202,2019-09-20 1:00,14.7,,0.6,290
202,2019-09-20 2:00,14.5,,1,70
202,2019-09-20 3:00,14.4,,0.8,160
202,2019-09-20 4:00,14.5,,1,360
202,2019-09-20 5:00,14.6,,0,0
202,2019-09-20 6:00,14.5,,0.6,90
202,2019-09-20 7:00,14.7,,0.9,20
202,2019-09-20 8:00,16.2,,0.4,0
202,2019-09-20 9:00,17,,1,230
202,2019-09-20 10:00,19,,0.7,250
202,2019-09-20 11:00,21,,1.4,250
202,2019-09-20 12:00,22.9,,0.8,270
202,2019-09-20 13:00,23.8,,1.4,320
202,2019-09-20 14:00,23.7,,1.9,140
202,2019-09-20 15:00,23.8,,1.4,110
202,2019-09-20 16:00,23,,1.7,140
202,2019-09-20 17:00,22.3,,0.5,160
202,2019-09-20 18:00,21.1,,0.9,270
202,2019-09-20 19:00,20.2,,0.9,290
202,2019-09-20 20:00,19.8,,1.2,250
202,2019-09-20 21:00,19.3,,0.9,160
202,2019-09-20 22:00,18.8,,0.9,180
202,2019-09-20 23:00,18.5,,0.7,230
202,2019-09-21 0:00,18.2,,0.6,270
202,2019-09-21 1:00,17.8,,0.4,0
202,2019-09-21 2:00,17.6,,1,290
202,2019-09-21 3:00,17.3,,0.5,290
202,2019-09-21 4:00,17.2,,0.3,0
202,2019-09-21 5:00,17,,0,0
202,2019-09-21 6:00,16.7,,0.4,0
202,2019-09-21 7:00,16.9,,0.5,360
202,2019-09-21 8:00,17,,0.5,230
202,2019-09-21 9:00,17.4,,0.3,0
202,2019-09-21 10:00,18.6,,0.2,0
202,2019-09-21 11:00,19.8,,0.2,0
202,2019-09-21 12:00,19.3,,1.3,250
202,2019-09-21 13:00,20.3,,1.2,290
202,2019-09-21 14:00,19.8,,1.2,180
202,2019-09-21 15:00,19.4,,1.8,180
202,2019-09-21 16:00,18.8,,1.2,200
202,2019-09-21 17:00,18.5,,2.1,180
202,2019-09-21 18:00,18.1,,2.5,200
202,2019-09-21 19:00,18.2,,2.3,180
202,2019-09-21 20:00,17.9,,3.1,180
202,2019-09-21 21:00,17.5,,3,200
202,2019-09-21 22:00,16.6,,1.1,140
202,2019-09-21 23:00,16.2,,1.8,160
202,2019-09-22 0:00,16.2,,0.8,180
203,2019-09-16 1:00,20.4,,1,70
203,2019-09-16 2:00,19.9,,0.9,90
203,2019-09-16 3:00,19.4,,0.5,110
203,2019-09-16 4:00,19.3,,0.5,70
203,2019-09-16 5:00,19.1,,0,0
203,2019-09-16 6:00,18.8,,0.1,0
203,2019-09-16 7:00,19.1,,0.3,0
203,2019-09-16 8:00,21.8,,0.7,70
203,2019-09-16 9:00,22.5,,0.8,50
203,2019-09-16 10:00,23.7,,1.7,50
203,2019-09-16 11:00,26.4,,1.8,70
203,2019-09-16 12:00,27.1,,2.2,70
203,2019-09-16 13:00,27.4,,2.3,70
203,2019-09-16 14:00,28.6,,1.8,20
203,2019-09-16 15:00,29.2,,1.3,50
203,2019-09-16 16:00,29.5,,2,20
203,2019-09-16 17:00,28.8,,1.6,20
203,2019-09-16 18:00,25.5,,1.2,360
203,2019-09-16 19:00,23.2,,1.3,360
203,2019-09-16 20:00,22.4,,0.5,50
203,2019-09-16 21:00,20.7,,0.3,0
203,2019-09-16 22:00,19.3,,0.6,50
203,2019-09-16 23:00,17.9,,0.7,50
203,2019-09-17 0:00,16.6,,1.2,20
203,2019-09-17 1:00,16.1,,0,0
203,2019-09-17 2:00,14.5,,0.6,50
203,2019-09-17 3:00,14.2,,0.4,0
203,2019-09-17 4:00,13.3,,0.5,20
203,2019-09-17 5:00,12.7,,0,0
203,2019-09-17 6:00,12.8,,0.4,0
203,2019-09-17 7:00,13.1,,0.5,90
203,2019-09-17 8:00,16.9,,0.9,70
203,2019-09-17 9:00,19.1,,0.9,70
203,2019-09-17 10:00,21.7,,1.1,110
203,2019-09-17 11:00,24.1,,1.9,70
203,2019-09-17 12:00,25.7,,1.5,90
203,2019-09-17 13:00,26.5,,1.3,50
203,2019-09-17 14:00,27.9,,1.1,70
203,2019-09-17 15:00,28,,1.3,320
203,2019-09-17 16:00,28.3,,0.7,110
203,2019-09-17 17:00,26.8,,0.3,0
203,2019-09-17 18:00,24.4,,0.6,360
203,2019-09-17 19:00,22.8,,0.2,0
203,2019-09-17 20:00,21.1,,0.8,20
203,2019-09-17 21:00,21.1,,0.4,0
203,2019-09-17 22:00,20,,0.5,340
203,2019-09-17 23:00,19.8,,0.4,0
203,2019-09-18 0:00,19.3,,0.3,0
203,2019-09-18 1:00,18.4,,1,20
203,2019-09-18 2:00,18.8,,0.4,0
203,2019-09-18 3:00,17.8,,0.6,50
203,2019-09-18 4:00,17.8,,0.2,0
203,2019-09-18 5:00,16.7,,0.2,0
203,2019-09-18 6:00,15.9,,0.4,0
203,2019-09-18 7:00,15.9,,0.5,70
203,2019-09-18 8:00,18.7,,0.6,110
203,2019-09-18 9:00,22.2,,1.1,90
203,2019-09-18 10:00,24.6,,1.7,270
203,2019-09-18 11:00,25.9,,1.5,290
203,2019-09-18 12:00,27.7,,1.9,290
203,2019-09-18 13:00,27.6,,2.3,290
203,2019-09-18 14:00,27.7,,2,320
203,2019-09-18 15:00,27.8,,1.9,290
203,2019-09-18 16:00,27.5,,2.3,270
203,2019-09-18 17:00,25.9,,1.8,290
203,2019-09-18 18:00,23.2,,1.9,290
203,2019-09-18 19:00,20.6,,0.8,290
203,2019-09-18 20:00,19.3,,1.3,290
203,2019-09-18 21:00,18.2,,1.6,290
203,2019-09-18 22:00,16.4,,0.1,0
203,2019-09-18 23:00,13.9,,0.6,20
203,2019-09-19 0:00,13.7,,0.9,360
203,2019-09-19 1:00,12.6,,0.5,20
203,2019-09-19 2:00,12.2,,0,0
203,2019-09-19 3:00,12,,0.4,0
203,2019-09-19 4:00,11.8,,0.3,0
203,2019-09-19 5:00,10.9,,0.8,340
203,2019-09-19 6:00,10.6,,0.3,0
203,2019-09-19 7:00,11.6,,0.1,0
203,2019-09-19 8:00,14.3,,1.2,90
203,2019-09-19 9:00,17.7,,1.2,70
203,2019-09-19 10:00,20.4,,1.8,90
203,2019-09-19 11:00,21.2,,1.1,340
203,2019-09-19 12:00,22.6,,1.7,360
203,2019-09-19 13:00,23.8,,0.9,140
203,2019-09-19 14:00,25.5,,1,360
203,2019-09-19 15:00,25.4,,1.5,50
203,2019-09-19 16:00,25.6,,1,320
203,2019-09-19 17:00,23.8,,1.4,360
203,2019-09-19 18:00,22.3,,0.3,0
203,2019-09-19 19:00,20.4,,0.3,0
203,2019-09-19 20:00,20.4,,0.9,320
203,2019-09-19 21:00,19.4,,0.5,320
203,2019-09-19 22:00,17.1,,0.3,0
203,2019-09-19 23:00,15.2,,1.1,20
203,2019-09-20 0:00,15.4,,0.7,140
